,Story,Sentence,Type
181,גשרים-גילי דודיקמן 2016,"היא טרקה את הדלת אחריה, ולפני שהתפנתה לעשות דבר נוסף, פתחה את תריס החלון הקטן.",NotDescriptive
182,גשרים-גילי דודיקמן 2016,"היא טרקה את הדלת אחריה, ולפני שהתפנתה לעשות דבר נוסף, פתחה את תריס החלון הקטן.",NotDescriptive
183,גשרים-גילי דודיקמן 2016,"למעשה חשבה על זה כמה פעמים בעבר, אבל לא רצתה לתת לו את הסיפוק בלגרום לה לעזוב את הדירה לפניו.",NotDescriptive
184,גשרים-גילי דודיקמן 2016,"למעשה חשבה על זה כמה פעמים בעבר, אבל לא רצתה לתת לו את הסיפוק בלגרום לה לעזוב את הדירה לפניו.",NotDescriptive
185,גשרים-גילי דודיקמן 2016,"למעשה חשבה על זה כמה פעמים בעבר, אבל לא רצתה לתת לו את הסיפוק בלגרום לה לעזוב את הדירה לפניו.",NotDescriptive
186,גשרים-גילי דודיקמן 2016,"בסיבוב האחרון שעשתה לקחה את אחת הבובות של גידו, איזו מפלצת ירוקה עם גלימה לבנה, היא הייתה האהובה עליו.",NotDescriptive
187,גשרים-גילי דודיקמן 2016,"בסיבוב האחרון שעשתה לקחה את אחת הבובות של גידו, איזו מפלצת ירוקה עם גלימה לבנה, היא הייתה האהובה עליו.",NotDescriptive
188,גשרים-גילי דודיקמן 2016,"בסיבוב האחרון שעשתה לקחה את אחת הבובות של גידו, איזו מפלצת ירוקה עם גלימה לבנה, היא הייתה האהובה עליו.",NotDescriptive
189,גשרים-גילי דודיקמן 2016,"אבל אחרי שעברה אותו ראתה את האורות המרצדים בצדיי הכביש הצר, שמיועדים רק לה.",Descriptive
190,גשרים-גילי דודיקמן 2016,"אבל אחרי שעברה אותו ראתה את האורות המרצדים בצדיי הכביש הצר, שמיועדים רק לה.",Descriptive
191,גשרים-גילי דודיקמן 2016,"אבל אחרי שעברה אותו ראתה את האורות המרצדים בצדיי הכביש הצר, שמיועדים רק לה.",Descriptive
192,גשרים-גילי דודיקמן 2016,היא מיהרה להתלבש ולהתארגן.,NotDescriptive
193,גשרים-גילי דודיקמן 2016,היא מיהרה להתלבש ולהתארגן.,NotDescriptive
194,גשרים-גילי דודיקמן 2016,היא מיהרה להתלבש ולהתארגן.,NotDescriptive
195,גשרים-גילי דודיקמן 2016,"הם שלחו אותה לבדיקה, להסתכלות, לשיחות על בסיס שבועי ונתנו לה כדורים.",NotDescriptive
196,גשרים-גילי דודיקמן 2016,"הם שלחו אותה לבדיקה, להסתכלות, לשיחות על בסיס שבועי ונתנו לה כדורים.",NotDescriptive
197,גשרים-גילי דודיקמן 2016,"הם שלחו אותה לבדיקה, להסתכלות, לשיחות על בסיס שבועי ונתנו לה כדורים.",NotDescriptive
198,גשרים-גילי דודיקמן 2016,"הסתובבה ונכנסה לחדרה, ומיד סגרה את הדלת. ",NotDescriptive
199,גשרים-גילי דודיקמן 2016,"הסתובבה ונכנסה לחדרה, ומיד סגרה את הדלת. ",NotDescriptive
200,גשרים-גילי דודיקמן 2016,"הסתובבה ונכנסה לחדרה, ומיד סגרה את הדלת. ",NotDescriptive
201,גשרים-גילי דודיקמן 2016,"היא הרגישה כמו בת אצולה כשנסעה על הגשר הפרטי שלה, עוקפת פקקים ורמזורים אדומים, פניות מסובכות ואנשים שחוצים.",Descriptive
202,גשרים-גילי דודיקמן 2016,"היא הרגישה כמו בת אצולה כשנסעה על הגשר הפרטי שלה, עוקפת פקקים ורמזורים אדומים, פניות מסובכות ואנשים שחוצים.",Descriptive
203,גשרים-גילי דודיקמן 2016,"היא הרגישה כמו בת אצולה כשנסעה על הגשר הפרטי שלה, עוקפת פקקים ורמזורים אדומים, פניות מסובכות ואנשים שחוצים.",Descriptive
204,גשרים-גילי דודיקמן 2016,"אספה את חפציה כדי להיפרד מחבריה, שהמשיכו לחגוג את הערב ללא תחתית.",NotDescriptive
205,גשרים-גילי דודיקמן 2016,"אספה את חפציה כדי להיפרד מחבריה, שהמשיכו לחגוג את הערב ללא תחתית.",NotDescriptive
206,גשרים-גילי דודיקמן 2016,"אספה את חפציה כדי להיפרד מחבריה, שהמשיכו לחגוג את הערב ללא תחתית.",NotDescriptive
207,גשרים-גילי דודיקמן 2016,"היא הייתה תמימה אז, לא האמינה שגשר יכול להרוס משפחה.",Descriptive
208,גשרים-גילי דודיקמן 2016,"היא הייתה תמימה אז, לא האמינה שגשר יכול להרוס משפחה.",Descriptive
209,גשרים-גילי דודיקמן 2016,"היא הייתה תמימה אז, לא האמינה שגשר יכול להרוס משפחה.",Descriptive
210,גשרים-גילי דודיקמן 2016,"כמו פעם, בבית הוריה, כשחשבה שהעולם מושלם ומשפחה זה לנצח. ",Descriptive
211,גשרים-גילי דודיקמן 2016,"כמו פעם, בבית הוריה, כשחשבה שהעולם מושלם ומשפחה זה לנצח. ",Descriptive
212,גשרים-גילי דודיקמן 2016,"כמו פעם, בבית הוריה, כשחשבה שהעולם מושלם ומשפחה זה לנצח. ",Descriptive
213,גשרים-גילי דודיקמן 2016,הוציאה את התיק מהארון ודחסה לתוכו את רוב הבגדים. ,NotDescriptive
214,גשרים-גילי דודיקמן 2016,הוציאה את התיק מהארון ודחסה לתוכו את רוב הבגדים. ,NotDescriptive
215,גשרים-גילי דודיקמן 2016,הוציאה את התיק מהארון ודחסה לתוכו את רוב הבגדים. ,NotDescriptive
216,גשרים-גילי דודיקמן 2016,כאילו עשה התערבות עם עצמו תוך כמה זמן יוכל לגרום לה לעזוב את הדירה כדי שיוכל להשתלט עליה עם דמויות מלחמת הכוכבים שאהב לפזר בכל מקום.,NotDescriptive
217,גשרים-גילי דודיקמן 2016,כאילו עשה התערבות עם עצמו תוך כמה זמן יוכל לגרום לה לעזוב את הדירה כדי שיוכל להשתלט עליה עם דמויות מלחמת הכוכבים שאהב לפזר בכל מקום.,NotDescriptive
218,גשרים-גילי דודיקמן 2016,כאילו עשה התערבות עם עצמו תוך כמה זמן יוכל לגרום לה לעזוב את הדירה כדי שיוכל להשתלט עליה עם דמויות מלחמת הכוכבים שאהב לפזר בכל מקום.,NotDescriptive
219,גשרים-גילי דודיקמן 2016,הכירה אותו טוב מספיק בשביל לדעת שהוא יכול להישאר ככה שעות ולחכות עד שהיא תתפרץ עליו.,NotDescriptive
220,גשרים-גילי דודיקמן 2016,הכירה אותו טוב מספיק בשביל לדעת שהוא יכול להישאר ככה שעות ולחכות עד שהיא תתפרץ עליו.,NotDescriptive
221,גשרים-גילי דודיקמן 2016,הכירה אותו טוב מספיק בשביל לדעת שהוא יכול להישאר ככה שעות ולחכות עד שהיא תתפרץ עליו.,NotDescriptive
222,גשרים-גילי דודיקמן 2016,חייכה אליו חיוך עקום ובחנה מה יהיה הצעד הבא שלו.,NotDescriptive
223,גשרים-גילי דודיקמן 2016,חייכה אליו חיוך עקום ובחנה מה יהיה הצעד הבא שלו.,NotDescriptive
224,גשרים-גילי דודיקמן 2016,חייכה אליו חיוך עקום ובחנה מה יהיה הצעד הבא שלו.,NotDescriptive
225,גשרים-גילי דודיקמן 2016,"ד אחת על ההגה, השנייה מפשפשת בתוך הכיס של הג’ינס למצוא אותו.",Descriptive
226,גשרים-גילי דודיקמן 2016,"ד אחת על ההגה, השנייה מפשפשת בתוך הכיס של הג’ינס למצוא אותו.",Descriptive
227,גשרים-גילי דודיקמן 2016,"ד אחת על ההגה, השנייה מפשפשת בתוך הכיס של הג’ינס למצוא אותו.",Descriptive
228,גשרים-גילי דודיקמן 2016,"האופן שבו הוא היה מדבר על ספרים וסרטים, כאילו מי שיצר אותם השקיע בהם את כל החיים שלו.",NotDescriptive
229,גשרים-גילי דודיקמן 2016,"האופן שבו הוא היה מדבר על ספרים וסרטים, כאילו מי שיצר אותם השקיע בהם את כל החיים שלו.",NotDescriptive
230,גשרים-גילי דודיקמן 2016,"האופן שבו הוא היה מדבר על ספרים וסרטים, כאילו מי שיצר אותם השקיע בהם את כל החיים שלו.",NotDescriptive
231,גשרים-גילי דודיקמן 2016,"בקושי הספיקה להדליק אותה מהסיגריה שעישנה לפניה, קירבה סיגריה מול סיגריה.",NotDescriptive
232,גשרים-גילי דודיקמן 2016,"בקושי הספיקה להדליק אותה מהסיגריה שעישנה לפניה, קירבה סיגריה מול סיגריה.",NotDescriptive
233,גשרים-גילי דודיקמן 2016,"בקושי הספיקה להדליק אותה מהסיגריה שעישנה לפניה, קירבה סיגריה מול סיגריה.",NotDescriptive
234,גשרים-גילי דודיקמן 2016,"היא החזירה את הגשר לכיס במיומנות, כמו אלופת הארץ בהכנסת גשרים לתוך חללים דחוסים. נעלה את הרכב ונכנסה לדירתה.",NotDescriptive
235,גשרים-גילי דודיקמן 2016,"היא החזירה את הגשר לכיס במיומנות, כמו אלופת הארץ בהכנסת גשרים לתוך חללים דחוסים. נעלה את הרכב ונכנסה לדירתה.",NotDescriptive
236,גשרים-גילי דודיקמן 2016,"היא החזירה את הגשר לכיס במיומנות, כמו אלופת הארץ בהכנסת גשרים לתוך חללים דחוסים. נעלה את הרכב ונכנסה לדירתה.",NotDescriptive
237,גשרים-גילי דודיקמן 2016,"הוא חייך אליה חזרה ומיד רוקן את תכולת הכוס לתוך פיו, בלי לומר מילה, התרחק מהשולחן וממנה.",NotDescriptive
238,גשרים-גילי דודיקמן 2016,"הוא חייך אליה חזרה ומיד רוקן את תכולת הכוס לתוך פיו, בלי לומר מילה, התרחק מהשולחן וממנה.",NotDescriptive
239,גשרים-גילי דודיקמן 2016,"הוא חייך אליה חזרה ומיד רוקן את תכולת הכוס לתוך פיו, בלי לומר מילה, התרחק מהשולחן וממנה.",NotDescriptive
240,גשרים-גילי דודיקמן 2016,אפילו חניה לא הייתה צריכה לחפש.,NotDescriptive
241,גשרים-גילי דודיקמן 2016,אפילו חניה לא הייתה צריכה לחפש.,NotDescriptive
242,גשרים-גילי דודיקמן 2016,אפילו חניה לא הייתה צריכה לחפש.,NotDescriptive
243,גשרים-גילי דודיקמן 2016,שוב הייתה על הדרך המהירה לפתרון כל בעיה שנקרתה בדרכה.,NotDescriptive
244,גשרים-גילי דודיקמן 2016,שוב הייתה על הדרך המהירה לפתרון כל בעיה שנקרתה בדרכה.,NotDescriptive
245,גשרים-גילי דודיקמן 2016,שוב הייתה על הדרך המהירה לפתרון כל בעיה שנקרתה בדרכה.,NotDescriptive
246,גשרים-גילי דודיקמן 2016,דבר לא הפריע לה לנסוע בנתיב היחיד שהיה שמור רק לה.,NotDescriptive
247,גשרים-גילי דודיקמן 2016,דבר לא הפריע לה לנסוע בנתיב היחיד שהיה שמור רק לה.,NotDescriptive
248,גשרים-גילי דודיקמן 2016,דבר לא הפריע לה לנסוע בנתיב היחיד שהיה שמור רק לה.,NotDescriptive
249,גשרים-גילי דודיקמן 2016,כשחזרה לחדר ראתה שהוא כבר מקופל ומוכן לכל צעד ולכל דרך שבה תבחר ללכת.,NotDescriptive
250,גשרים-גילי דודיקמן 2016,כשחזרה לחדר ראתה שהוא כבר מקופל ומוכן לכל צעד ולכל דרך שבה תבחר ללכת.,NotDescriptive
251,גשרים-גילי דודיקמן 2016,כשחזרה לחדר ראתה שהוא כבר מקופל ומוכן לכל צעד ולכל דרך שבה תבחר ללכת.,NotDescriptive
252,גשרים-גילי דודיקמן 2016,ובגלל זה גם הרגיש שהוא לא יכול להקניט או לפסול דבר.,NotDescriptive
253,גשרים-גילי דודיקמן 2016,ובגלל זה גם הרגיש שהוא לא יכול להקניט או לפסול דבר.,NotDescriptive
254,גשרים-גילי דודיקמן 2016,ובגלל זה גם הרגיש שהוא לא יכול להקניט או לפסול דבר.,NotDescriptive
255,גשרים-גילי דודיקמן 2016,היא שנאה לריב אתו.,NotDescriptive
256,גשרים-גילי דודיקמן 2016,היא שנאה לריב אתו.,NotDescriptive
257,גשרים-גילי דודיקמן 2016,היא שנאה לריב אתו.,NotDescriptive
258,גשרים-גילי דודיקמן 2016,הווליום היה בלתי נסבל. ,Descriptive
259,גשרים-גילי דודיקמן 2016,הווליום היה בלתי נסבל. ,Descriptive
260,גשרים-גילי דודיקמן 2016,הווליום היה בלתי נסבל. ,Descriptive
261,גשרים-גילי דודיקמן 2016,היא לא אמרה לו כלום.,NotDescriptive
262,גשרים-גילי דודיקמן 2016,היא לא אמרה לו כלום.,NotDescriptive
263,גשרים-גילי דודיקמן 2016,היא לא אמרה לו כלום.,NotDescriptive
264,גשרים-גילי דודיקמן 2016,בבוקר כשקמה מהמיטה ראתה אותו שוכב לידה בתנוחה עוברית.,NotDescriptive
265,גשרים-גילי דודיקמן 2016,בבוקר כשקמה מהמיטה ראתה אותו שוכב לידה בתנוחה עוברית.,NotDescriptive
266,גשרים-גילי דודיקמן 2016,בבוקר כשקמה מהמיטה ראתה אותו שוכב לידה בתנוחה עוברית.,NotDescriptive
267,גשרים-גילי דודיקמן 2016,היא מיהרה לתפוס במעקה ולהסדיר את הנשימה בקצב אחיד.,NotDescriptive
268,גשרים-גילי דודיקמן 2016,היא מיהרה לתפוס במעקה ולהסדיר את הנשימה בקצב אחיד.,NotDescriptive
269,גשרים-גילי דודיקמן 2016,היא מיהרה לתפוס במעקה ולהסדיר את הנשימה בקצב אחיד.,NotDescriptive
270,גשרים-גילי דודיקמן 2016,"איך תיאוריו תמיד נעו בין “בסדר, טוב ומספיק טוב,” בטענה שאין מה להרחיב מעבר. ",NotDescriptive
271,גשרים-גילי דודיקמן 2016,"איך תיאוריו תמיד נעו בין “בסדר, טוב ומספיק טוב,” בטענה שאין מה להרחיב מעבר. ",NotDescriptive
272,גשרים-גילי דודיקמן 2016,"איך תיאוריו תמיד נעו בין “בסדר, טוב ומספיק טוב,” בטענה שאין מה להרחיב מעבר. ",NotDescriptive
273,גשרים-גילי דודיקמן 2016,היא זכרה את הפעם הראשונה שראתה אותו כאילו זה קרה לפני יומיים.,NotDescriptive
274,גשרים-גילי דודיקמן 2016,היא זכרה את הפעם הראשונה שראתה אותו כאילו זה קרה לפני יומיים.,NotDescriptive
275,גשרים-גילי דודיקמן 2016,היא זכרה את הפעם הראשונה שראתה אותו כאילו זה קרה לפני יומיים.,NotDescriptive
276,גשרים-גילי דודיקמן 2016,היא שמעה את הקליק של דלת המכונית וחיוך חמוץ-מתוק עלה על שפתיה.,NotDescriptive
277,גשרים-גילי דודיקמן 2016,היא שמעה את הקליק של דלת המכונית וחיוך חמוץ-מתוק עלה על שפתיה.,NotDescriptive
278,גשרים-גילי דודיקמן 2016,היא שמעה את הקליק של דלת המכונית וחיוך חמוץ-מתוק עלה על שפתיה.,NotDescriptive
279,גשרים-גילי דודיקמן 2016,היא ויתרה לו.,NotDescriptive
280,גשרים-גילי דודיקמן 2016,היא ויתרה לו.,NotDescriptive
281,גשרים-גילי דודיקמן 2016,היא ויתרה לו.,NotDescriptive
282,גשרים-גילי דודיקמן 2016,"ושידאג לעצמו, כי תשלם רק עד סוף אותו החודש",NotDescriptive
283,גשרים-גילי דודיקמן 2016,"ושידאג לעצמו, כי תשלם רק עד סוף אותו החודש",NotDescriptive
284,גשרים-גילי דודיקמן 2016,"ושידאג לעצמו, כי תשלם רק עד סוף אותו החודש",NotDescriptive
285,גשרים-גילי דודיקמן 2016,"ליטפה לו את הראש בעדינות שלא יתעורר, ניקתה קצת את האבק, החליפה את הנורות וחידשה את הצבע בשוליים.",Descriptive
286,גשרים-גילי דודיקמן 2016,"ליטפה לו את הראש בעדינות שלא יתעורר, ניקתה קצת את האבק, החליפה את הנורות וחידשה את הצבע בשוליים.",Descriptive
287,גשרים-גילי דודיקמן 2016,"ליטפה לו את הראש בעדינות שלא יתעורר, ניקתה קצת את האבק, החליפה את הנורות וחידשה את הצבע בשוליים.",Descriptive
288,גשרים-גילי דודיקמן 2016,"אבל שותפים לא חייבים לאהוב, זה לפחות מה שהייתה אומרת לעצמה בכל פעם שעשה משהו שהרגיז אותה.",NotDescriptive
289,גשרים-גילי דודיקמן 2016,"אבל שותפים לא חייבים לאהוב, זה לפחות מה שהייתה אומרת לעצמה בכל פעם שעשה משהו שהרגיז אותה.",NotDescriptive
290,גשרים-גילי דודיקמן 2016,"אבל שותפים לא חייבים לאהוב, זה לפחות מה שהייתה אומרת לעצמה בכל פעם שעשה משהו שהרגיז אותה.",NotDescriptive
291,גשרים-גילי דודיקמן 2016,או מה שנשאר מהבדל השרוף.,Descriptive
292,גשרים-גילי דודיקמן 2016,או מה שנשאר מהבדל השרוף.,Descriptive
293,גשרים-גילי דודיקמן 2016,או מה שנשאר מהבדל השרוף.,Descriptive
294,גשרים-גילי דודיקמן 2016,"היא הרגישה תלושה מהמציאות, תלויה באוויר.",Descriptive
295,גשרים-גילי דודיקמן 2016,"היא הרגישה תלושה מהמציאות, תלויה באוויר.",Descriptive
296,גשרים-גילי דודיקמן 2016,"היא הרגישה תלושה מהמציאות, תלויה באוויר.",Descriptive
297,גשרים-גילי דודיקמן 2016,הדליקה סיגריה.,Descriptive
298,גשרים-גילי דודיקמן 2016,הדליקה סיגריה.,Descriptive
299,גשרים-גילי דודיקמן 2016,הדליקה סיגריה.,Descriptive
300,גשרים-גילי דודיקמן 2016,לא יכלה לדמיין איך הייתה מסתדרת בלי הגשר בחייה. ,Descriptive
301,גשרים-גילי דודיקמן 2016,לא יכלה לדמיין איך הייתה מסתדרת בלי הגשר בחייה. ,Descriptive
302,גשרים-גילי דודיקמן 2016,לא יכלה לדמיין איך הייתה מסתדרת בלי הגשר בחייה. ,Descriptive
303,גשרים-גילי דודיקמן 2016,"אך לשווא, לא זכרה דבר מהרגע בו נכנסה לגשר ועד הרגע שיצאה ממנו חזרה למיטתה.",NotDescriptive
304,גשרים-גילי דודיקמן 2016,"אך לשווא, לא זכרה דבר מהרגע בו נכנסה לגשר ועד הרגע שיצאה ממנו חזרה למיטתה.",NotDescriptive
305,גשרים-גילי דודיקמן 2016,"אך לשווא, לא זכרה דבר מהרגע בו נכנסה לגשר ועד הרגע שיצאה ממנו חזרה למיטתה.",NotDescriptive
306,גשרים-גילי דודיקמן 2016,"אמרה לעצמה היא לא תזוז עד שהוא יגיד משהו, אבל מצד שני היא גם לא ציפתה ממנו שידבר.",NotDescriptive
307,גשרים-גילי דודיקמן 2016,"אמרה לעצמה היא לא תזוז עד שהוא יגיד משהו, אבל מצד שני היא גם לא ציפתה ממנו שידבר.",NotDescriptive
308,גשרים-גילי דודיקמן 2016,"אמרה לעצמה היא לא תזוז עד שהוא יגיד משהו, אבל מצד שני היא גם לא ציפתה ממנו שידבר.",NotDescriptive
309,גשרים-גילי דודיקמן 2016,"איך שהייתה יורדת מהגשר, הרכב כבר היה על “פארקינג”, חונה בין שתי מכוניות בזווית מושלמת.",Descriptive
310,גשרים-גילי דודיקמן 2016,"איך שהייתה יורדת מהגשר, הרכב כבר היה על “פארקינג”, חונה בין שתי מכוניות בזווית מושלמת.",Descriptive
311,גשרים-גילי דודיקמן 2016,"איך שהייתה יורדת מהגשר, הרכב כבר היה על “פארקינג”, חונה בין שתי מכוניות בזווית מושלמת.",Descriptive
312,גשרים-גילי דודיקמן 2016,"הייתה יכולה להגיד שבשבילה, אבל הוא יודע שהיא לא תכין לעצמה יותר מקפה אחד.",NotDescriptive
313,גשרים-גילי דודיקמן 2016,"הייתה יכולה להגיד שבשבילה, אבל הוא יודע שהיא לא תכין לעצמה יותר מקפה אחד.",NotDescriptive
314,גשרים-גילי דודיקמן 2016,"הייתה יכולה להגיד שבשבילה, אבל הוא יודע שהיא לא תכין לעצמה יותר מקפה אחד.",NotDescriptive
315,גשרים-גילי דודיקמן 2016,"יה נדמה לה שהוא עושה את זה בכוונה, כאילו בוחן את רמת הסיבולת שלה אליו.",NotDescriptive
316,גשרים-גילי דודיקמן 2016,"יה נדמה לה שהוא עושה את זה בכוונה, כאילו בוחן את רמת הסיבולת שלה אליו.",NotDescriptive
317,גשרים-גילי דודיקמן 2016,"יה נדמה לה שהוא עושה את זה בכוונה, כאילו בוחן את רמת הסיבולת שלה אליו.",NotDescriptive
318,גשרים-גילי דודיקמן 2016,נכנסה לרכב והצליחה להתניע רק בפעם השנייה.,NotDescriptive
319,גשרים-גילי דודיקמן 2016,נכנסה לרכב והצליחה להתניע רק בפעם השנייה.,NotDescriptive
320,גשרים-גילי דודיקמן 2016,נכנסה לרכב והצליחה להתניע רק בפעם השנייה.,NotDescriptive
321,גשרים-גילי דודיקמן 2016,היא אף פעם לא ניסתה להשתמש בו במצבים כאלה.,NotDescriptive
322,גשרים-גילי דודיקמן 2016,היא אף פעם לא ניסתה להשתמש בו במצבים כאלה.,NotDescriptive
323,גשרים-גילי דודיקמן 2016,היא אף פעם לא ניסתה להשתמש בו במצבים כאלה.,NotDescriptive
324,גשרים-גילי דודיקמן 2016, ואיך לא שמה לב שהחיים שלה נמצאים בדרך המהירה לכביש ללא מוצא כשסיפרה בפעם הראשונה על הגשר שהיא שומרת בכיס.,NotDescriptive
325,גשרים-גילי דודיקמן 2016, ואיך לא שמה לב שהחיים שלה נמצאים בדרך המהירה לכביש ללא מוצא כשסיפרה בפעם הראשונה על הגשר שהיא שומרת בכיס.,NotDescriptive
326,גשרים-גילי דודיקמן 2016, ואיך לא שמה לב שהחיים שלה נמצאים בדרך המהירה לכביש ללא מוצא כשסיפרה בפעם הראשונה על הגשר שהיא שומרת בכיס.,NotDescriptive
327,גשרים-גילי דודיקמן 2016,"הוא הנמיך את הטלוויזיה בפנים מחויכות, כאילו כבר צופה את המריבה שהתקרבה אליהם.",NotDescriptive
328,גשרים-גילי דודיקמן 2016,"הוא הנמיך את הטלוויזיה בפנים מחויכות, כאילו כבר צופה את המריבה שהתקרבה אליהם.",NotDescriptive
329,גשרים-גילי דודיקמן 2016,"הוא הנמיך את הטלוויזיה בפנים מחויכות, כאילו כבר צופה את המריבה שהתקרבה אליהם.",NotDescriptive
330,גשרים-גילי דודיקמן 2016,"היא ניסתה להרגיע את עצמה, לומר בלב ששום דבר לא שווה את העצבים שלה.",NotDescriptive
331,גשרים-גילי דודיקמן 2016,"היא ניסתה להרגיע את עצמה, לומר בלב ששום דבר לא שווה את העצבים שלה.",NotDescriptive
332,גשרים-גילי דודיקמן 2016,"היא ניסתה להרגיע את עצמה, לומר בלב ששום דבר לא שווה את העצבים שלה.",NotDescriptive
